ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
8.0,213.0,25260.0,8.0,364.0,544.0,15.0,107.0,4.0,1
8.0,240.0,29331.0,11.0,217.0,442.0,16.0,7.0,3.0,1
5.0,226.0,30914.0,6.0,372.0,357.0,8.0,77.0,4.0,1
7.0,218.0,12088.0,5.0,407.0,518.0,17.0,57.0,4.0,1
5.0,201.0,19410.0,3.0,385.0,350.0,13.0,7.0,4.0,1
7.0,141.0,17942.0,6.0,376.0,403.0,12.0,29.0,3.0,1
7.0,191.0,21979.0,6.0,364.0,349.0,10.0,68.0,5.0,1
5.0,250.0,11466.0,4.0,398.0,607.0,18.0,63.0,3.0,1
5.0,243.0,13901.0,6.0,7.0,430.0,17.0,61.0,3.0,1
5.0,235.0,28175.0,11.0,187.0,445.0,12.0,89.0,3.0,1
4.0,291.0,52319.0,8.0,7.0,401.0,17.0,88.0,3.0,1
7.0,240.0,29535.0,7.0,342.0,265.0,14.0,93.0,4.0,1
7.0,154.0,24415.0,7.0,7.0,460.0,15.0,94.0,3.0,1
7.0,212.0,33737.0,6.0,7.0,395.0,14.0,40.0,4.0,1
6.0,227.0,28334.0,8.0,294.0,351.0,15.0,35.0,5.0,1
6.0,195.0,17350.0,4.0,405.0,407.0,12.0,48.0,4.0,1
6.0,181.0,36279.0,10.0,276.0,308.0,18.0,94.0,3.0,1
8.0,193.0,7715.0,6.0,7.0,441.0,23.0,62.0,3.0,1
9.0,136.0,4857.0,5.0,7.0,532.0,20.0,20.0,4.0,1
6.0,225.0,29983.0,7.0,330.0,605.0,18.0,65.0,5.0,1
10.0,164.0,18895.0,10.0,270.0,446.0,12.0,82.0,3.0,1
7.0,132.0,21626.0,7.0,7.0,391.0,15.0,27.0,5.0,1
6.0,249.0,45249.0,7.0,339.0,315.0,11.0,89.0,3.0,1
9.0,73.0,20438.0,8.0,316.0,459.0,13.0,51.0,3.0,1
7.0,224.0,29189.0,11.0,254.0,387.0,11.0,68.0,5.0,1
7.0,169.0,25151.0,5.0,376.0,296.0,15.0,74.0,4.0,1
6.0,213.0,26125.0,9.0,273.0,466.0,8.0,60.0,6.0,1
5.0,308.0,44063.0,8.0,281.0,327.0,15.0,7.0,5.0,1
10.0,167.0,13623.0,7.0,385.0,370.0,12.0,69.0,3.0,1
6.0,186.0,20143.0,10.0,209.0,518.0,18.0,49.0,4.0,1
7.0,194.0,42268.0,9.0,258.0,385.0,9.0,75.0,4.0,1
7.0,143.0,16263.0,6.0,7.0,504.0,20.0,7.0,3.0,1
6.0,240.0,13979.0,9.0,315.0,474.0,17.0,84.0,4.0,1
5.0,211.0,27362.0,6.0,341.0,358.0,17.0,7.0,4.0,1
9.0,181.0,31429.0,8.0,350.0,394.0,10.0,83.0,2.0,1
7.0,176.0,9460.0,6.0,7.0,402.0,16.0,37.0,3.0,1
7.0,200.0,15903.0,5.0,347.0,347.0,16.0,61.0,2.0,1
7.0,218.0,17969.0,8.0,7.0,359.0,11.0,57.0,4.0,1
9.0,195.0,24284.0,9.0,329.0,334.0,17.0,67.0,4.0,1
7.0,197.0,16911.0,7.0,320.0,520.0,13.0,67.0,4.0,1
7.0,243.0,9655.0,6.0,360.0,589.0,15.0,63.0,6.0,1
5.0,232.0,25654.0,6.0,328.0,529.0,14.0,38.0,4.0,1
7.0,282.0,21707.0,5.0,348.0,348.0,15.0,86.0,4.0,1
8.0,168.0,14337.0,5.0,7.0,421.0,7.0,68.0,4.0,1
6.0,208.0,37357.0,9.0,256.0,380.0,6.0,68.0,4.0,1
9.0,190.0,14519.0,5.0,423.0,348.0,17.0,7.0,4.0,1
6.0,272.0,15418.0,8.0,315.0,424.0,15.0,61.0,4.0,1
7.0,206.0,13840.0,8.0,321.0,370.0,15.0,67.0,6.0,1
8.0,158.0,19663.0,8.0,283.0,431.0,21.0,60.0,4.0,1
7.0,286.0,46932.0,7.0,263.0,557.0,14.0,74.0,4.0,1
5.0,250.0,20834.0,5.0,379.0,411.0,18.0,79.0,3.0,1
8.0,215.0,10390.0,6.0,327.0,403.0,15.0,73.0,3.0,1
6.0,197.0,25740.0,2.0,436.0,352.0,17.0,33.0,4.0,1
7.0,180.0,28827.0,5.0,390.0,593.0,12.0,58.0,4.0,1
7.0,186.0,27345.0,9.0,7.0,314.0,13.0,57.0,4.0,0
7.0,186.0,14972.0,7.0,346.0,418.0,19.0,68.0,5.0,0
7.0,221.0,36438.0,6.0,338.0,368.0,20.0,53.0,5.0,0
6.0,188.0,26832.0,6.0,318.0,498.0,10.0,54.0,3.0,0
6.0,177.0,17925.0,8.0,304.0,552.0,10.0,58.0,5.0,0
7.0,194.0,26736.0,10.0,309.0,557.0,17.0,61.0,4.0,0
6.0,207.0,31415.0,5.0,350.0,567.0,16.0,73.0,4.0,0
10.0,208.0,19667.0,8.0,340.0,483.0,11.0,86.0,4.0,0
5.0,176.0,15372.0,7.0,312.0,309.0,12.0,7.0,4.0,0
5.0,166.0,22229.0,10.0,295.0,449.0,12.0,63.0,4.0,0
6.0,192.0,18340.0,9.0,336.0,517.0,23.0,52.0,3.0,0
7.0,215.0,21230.0,6.0,337.0,533.0,18.0,91.0,5.0,0
6.0,226.0,23920.0,7.0,304.0,485.0,13.0,67.0,3.0,0
8.0,181.0,19384.0,10.0,325.0,386.0,11.0,67.0,4.0,0
7.0,213.0,37031.0,5.0,351.0,535.0,16.0,33.0,5.0,0
8.0,223.0,40880.0,7.0,311.0,370.0,14.0,74.0,3.0,0
7.0,173.0,19948.0,7.0,334.0,441.0,11.0,89.0,5.0,0
10.0,209.0,14674.0,6.0,367.0,442.0,20.0,67.0,4.0,0
8.0,178.0,18309.0,7.0,362.0,394.0,11.0,82.0,4.0,0
7.0,224.0,31102.0,4.0,344.0,530.0,14.0,70.0,3.0,0
8.0,208.0,15489.0,6.0,362.0,423.0,15.0,75.0,4.0,0
7.0,213.0,23433.0,6.0,328.0,325.0,14.0,61.0,4.0,0
7.0,200.0,25396.0,5.0,342.0,445.0,16.0,43.0,5.0,0
8.0,235.0,27554.0,6.0,362.0,519.0,14.0,56.0,3.0,0
6.0,175.0,29072.0,12.0,288.0,470.0,13.0,83.0,3.0,0
6.0,175.0,16314.0,8.0,7.0,436.0,11.0,62.0,5.0,0
6.0,244.0,39960.0,7.0,297.0,438.0,16.0,55.0,4.0,0
9.0,225.0,12225.0,3.0,387.0,486.0,13.0,62.0,3.0,0
8.0,199.0,20434.0,6.0,338.0,549.0,17.0,7.0,4.0,0
6.0,154.0,21911.0,10.0,319.0,352.0,14.0,65.0,5.0,0
7.0,187.0,26005.0,8.0,321.0,534.0,20.0,54.0,5.0,0
7.0,210.0,28970.0,4.0,7.0,423.0,7.0,84.0,3.0,0
5.0,207.0,27000.0,7.0,7.0,350.0,12.0,50.0,5.0,0
8.0,211.0,26704.0,7.0,341.0,374.0,9.0,73.0,3.0,0
8.0,235.0,22057.0,8.0,7.0,397.0,15.0,51.0,3.0,0
7.0,201.0,22889.0,8.0,319.0,326.0,17.0,59.0,4.0,0
10.0,191.0,6701.0,7.0,7.0,499.0,15.0,67.0,5.0,0
9.0,206.0,20869.0,7.0,331.0,422.0,16.0,78.0,5.0,0
8.0,174.0,12678.0,7.0,334.0,590.0,15.0,40.0,4.0,0
7.0,233.0,26178.0,4.0,334.0,380.0,10.0,42.0,4.0,0
7.0,139.0,2912.0,10.0,343.0,533.0,11.0,42.0,4.0,0
8.0,170.0,8896.0,8.0,329.0,431.0,12.0,76.0,3.0,0
7.0,193.0,20988.0,6.0,321.0,381.0,15.0,88.0,4.0,0
5.0,166.0,21145.0,8.0,323.0,306.0,14.0,64.0,4.0,0
9.0,249.0,22372.0,3.0,366.0,342.0,15.0,79.0,3.0,0
7.0,177.0,14859.0,8.0,327.0,445.0,20.0,87.0,3.0,0
6.0,181.0,16906.0,12.0,7.0,481.0,11.0,75.0,4.0,0
7.0,202.0,14463.0,7.0,314.0,535.0,14.0,83.0,4.0,0
9.0,144.0,2553.0,9.0,348.0,517.0,14.0,42.0,2.0,0
9.0,169.0,7013.0,8.0,355.0,420.0,18.0,34.0,4.0,0
7.0,181.0,10860.0,8.0,341.0,358.0,12.0,83.0,4.0,0
7.0,204.0,34226.0,9.0,320.0,416.0,16.0,90.0,3.0,0
9.0,190.0,15250.0,7.0,342.0,362.0,21.0,7.0,3.0,0
6.0,206.0,18409.0,4.0,348.0,390.0,13.0,60.0,3.0,0
7.0,239.0,26132.0,6.0,309.0,326.0,8.0,46.0,3.0,0
5.0,201.0,28001.0,7.0,332.0,365.0,12.0,66.0,4.0,0
8.0,186.0,21575.0,7.0,333.0,444.0,16.0,49.0,5.0,0
7.0,200.0,15336.0,8.0,303.0,400.0,12.0,58.0,4.0,0
4.0,189.0,29542.0,8.0,301.0,456.0,16.0,47.0,5.0,0
10.0,217.0,10677.0,3.0,398.0,492.0,13.0,72.0,3.0,0
7.0,198.0,21079.0,6.0,331.0,448.0,13.0,60.0,5.0,0
4.0,189.0,31292.0,7.0,7.0,371.0,12.0,50.0,5.0,0
8.0,173.0,13455.0,7.0,357.0,471.0,16.0,68.0,3.0,0
6.0,167.0,18397.0,8.0,7.0,437.0,13.0,68.0,4.0,0
7.0,181.0,23434.0,8.0,7.0,330.0,12.0,39.0,5.0,0
8.0,186.0,25926.0,8.0,7.0,399.0,23.0,35.0,4.0,0
8.0,190.0,20015.0,8.0,356.0,378.0,18.0,38.0,5.0,0
6.0,188.0,35643.0,9.0,322.0,256.0,15.0,7.0,2.0,0
7.0,194.0,23207.0,7.0,7.0,496.0,16.0,73.0,5.0,0
5.0,196.0,19186.0,5.0,329.0,459.0,13.0,85.0,4.0,0
8.0,210.0,14311.0,7.0,7.0,403.0,13.0,74.0,5.0,0
6.0,202.0,25394.0,8.0,314.0,435.0,18.0,60.0,5.0,0
8.0,179.0,18477.0,8.0,335.0,518.0,11.0,63.0,4.0,0
8.0,190.0,20229.0,9.0,336.0,379.0,15.0,73.0,3.0,0
6.0,168.0,23894.0,9.0,318.0,494.0,19.0,60.0,4.0,0
5.0,193.0,17342.0,8.0,322.0,444.0,17.0,67.0,5.0,0
9.0,201.0,15050.0,9.0,357.0,441.0,18.0,75.0,5.0,0
8.0,221.0,30254.0,6.0,320.0,530.0,18.0,85.0,5.0,0
9.0,200.0,9782.0,6.0,7.0,511.0,12.0,66.0,5.0,0
6.0,185.0,17528.0,5.0,339.0,409.0,15.0,32.0,3.0,0
7.0,204.0,21443.0,6.0,312.0,413.0,12.0,63.0,3.0,0
7.0,196.0,29616.0,7.0,329.0,531.0,12.0,68.0,2.0,0
7.0,169.0,18408.0,5.0,343.0,351.0,19.0,87.0,7.0,0
9.0,224.0,21611.0,4.0,7.0,480.0,13.0,66.0,5.0,0
7.0,163.0,21319.0,8.0,289.0,458.0,7.0,60.0,5.0,0
6.0,158.0,15288.0,8.0,342.0,335.0,9.0,38.0,5.0,0
6.0,181.0,11826.0,4.0,356.0,543.0,9.0,60.0,4.0,0
8.0,172.0,10930.0,8.0,7.0,401.0,13.0,52.0,3.0,0
6.0,178.0,25994.0,7.0,330.0,567.0,12.0,61.0,6.0,0
7.0,196.0,17909.0,4.0,7.0,417.0,15.0,58.0,4.0,0
6.0,192.0,26854.0,9.0,312.0,376.0,16.0,74.0,5.0,0
6.0,168.0,19156.0,7.0,331.0,507.0,15.0,80.0,4.0,0
5.0,175.0,29009.0,6.0,7.0,463.0,19.0,67.0,4.0,0
5.0,185.0,22274.0,10.0,319.0,492.0,12.0,87.0,3.0,0
5.0,213.0,40149.0,8.0,319.0,356.0,17.0,64.0,4.0,0
10.0,207.0,16544.0,7.0,363.0,279.0,17.0,44.0,4.0,0
7.0,218.0,42061.0,6.0,325.0,503.0,16.0,48.0,4.0,0
7.0,204.0,20574.0,7.0,7.0,354.0,16.0,57.0,4.0,0
9.0,174.0,8778.0,8.0,358.0,597.0,17.0,105.0,5.0,0
7.0,263.0,31085.0,2.0,7.0,585.0,12.0,46.0,4.0,0
5.0,206.0,42211.0,9.0,7.0,411.0,12.0,47.0,5.0,0
7.0,202.0,21892.0,8.0,340.0,379.0,8.0,64.0,4.0,0
8.0,224.0,37377.0,7.0,7.0,344.0,17.0,75.0,3.0,0
7.0,197.0,23609.0,8.0,7.0,526.0,11.0,62.0,3.0,0
6.0,153.0,19836.0,9.0,323.0,596.0,14.0,49.0,5.0,0
6.0,234.0,41412.0,6.0,310.0,510.0,23.0,74.0,3.0,0
5.0,227.0,45511.0,7.0,308.0,420.0,22.0,59.0,4.0,0
7.0,208.0,17265.0,3.0,387.0,631.0,8.0,68.0,4.0,0
5.0,169.0,29072.0,11.0,297.0,467.0,16.0,24.0,4.0,0
5.0,197.0,25969.0,9.0,7.0,462.0,13.0,69.0,4.0,0
7.0,204.0,21418.0,6.0,320.0,349.0,13.0,69.0,5.0,0
7.0,203.0,23503.0,5.0,336.0,471.0,14.0,64.0,6.0,0
6.0,195.0,16174.0,6.0,319.0,387.0,12.0,53.0,4.0,0
8.0,183.0,12857.0,7.0,362.0,587.0,16.0,78.0,4.0,0
6.0,213.0,41839.0,8.0,312.0,357.0,16.0,54.0,4.0,0
7.0,187.0,19024.0,7.0,7.0,429.0,13.0,44.0,5.0,0
10.0,218.0,9652.0,4.0,369.0,528.0,19.0,54.0,3.0,0
8.0,183.0,18950.0,7.0,347.0,333.0,18.0,67.0,4.0,0
7.0,208.0,30879.0,7.0,336.0,353.0,11.0,64.0,5.0,0
9.0,226.0,18141.0,5.0,321.0,350.0,14.0,64.0,4.0,0
7.0,199.0,27867.0,7.0,318.0,574.0,13.0,82.0,5.0,0
6.0,198.0,39657.0,10.0,288.0,319.0,12.0,120.0,5.0,0
6.0,178.0,27296.0,9.0,312.0,386.0,14.0,61.0,5.0,0
5.0,163.0,19646.0,9.0,314.0,492.0,15.0,49.0,4.0,0
5.0,160.0,27219.0,12.0,290.0,303.0,17.0,71.0,4.0,0
7.0,163.0,15000.0,8.0,334.0,517.0,18.0,38.0,5.0,0
10.0,201.0,18908.0,8.0,7.0,371.0,11.0,64.0,4.0,0
9.0,179.0,9694.0,7.0,369.0,324.0,14.0,86.0,3.0,0
8.0,188.0,10603.0,8.0,353.0,376.0,13.0,59.0,3.0,0
7.0,205.0,12557.0,6.0,360.0,611.0,16.0,52.0,3.0,0
4.0,187.0,19989.0,7.0,7.0,483.0,13.0,74.0,4.0,0
4.0,149.0,26640.0,9.0,317.0,366.0,13.0,54.0,3.0,0
10.0,211.0,13190.0,5.0,7.0,481.0,12.0,50.0,4.0,0
4.0,186.0,30566.0,10.0,277.0,283.0,13.0,7.0,3.0,0
8.0,197.0,11311.0,5.0,364.0,608.0,8.0,77.0,4.0,0
7.0,179.0,4785.0,6.0,378.0,517.0,14.0,69.0,2.0,0
3.0,207.0,49075.0,6.0,302.0,352.0,16.0,87.0,4.0,0
8.0,182.0,17101.0,6.0,357.0,499.0,21.0,61.0,3.0,0
7.0,192.0,26190.0,7.0,317.0,565.0,19.0,51.0,5.0,0
7.0,164.0,15909.0,11.0,7.0,361.0,17.0,60.0,4.0,0
7.0,238.0,25223.0,7.0,317.0,378.0,6.0,62.0,4.0,0
7.0,190.0,18327.0,8.0,354.0,446.0,13.0,63.0,5.0,0
7.0,205.0,15658.0,4.0,7.0,407.0,15.0,65.0,4.0,0
9.0,187.0,7851.0,6.0,7.0,385.0,17.0,78.0,3.0,0
7.0,198.0,26486.0,6.0,7.0,473.0,11.0,64.0,4.0,0
7.0,219.0,29433.0,9.0,303.0,426.0,17.0,70.0,6.0,0
9.0,170.0,4343.0,6.0,387.0,472.0,16.0,63.0,3.0,0
10.0,199.0,9083.0,6.0,367.0,501.0,13.0,56.0,4.0,0
6.0,213.0,20417.0,6.0,7.0,435.0,24.0,81.0,4.0,0
7.0,210.0,29253.0,6.0,340.0,445.0,17.0,85.0,5.0,0
7.0,221.0,29091.0,5.0,7.0,515.0,20.0,63.0,5.0,0
7.0,172.0,14877.0,7.0,338.0,406.0,16.0,59.0,4.0,0
6.0,200.0,32882.0,7.0,352.0,350.0,14.0,43.0,3.0,0
6.0,165.0,14973.0,11.0,316.0,337.0,19.0,64.0,4.0,0
7.0,210.0,27383.0,7.0,324.0,301.0,14.0,63.0,4.0,0
7.0,218.0,19437.0,5.0,352.0,494.0,14.0,57.0,4.0,0
6.0,175.0,25834.0,8.0,334.0,302.0,11.0,70.0,4.0,0
9.0,229.0,25208.0,7.0,7.0,380.0,16.0,7.0,3.0,0
7.0,223.0,18262.0,5.0,7.0,456.0,14.0,99.0,2.0,0
6.0,190.0,15825.0,8.0,313.0,425.0,15.0,81.0,3.0,0
8.0,175.0,13404.0,8.0,7.0,491.0,14.0,75.0,5.0,0
7.0,181.0,9728.0,6.0,7.0,400.0,16.0,68.0,3.0,0
9.0,157.0,4729.0,9.0,357.0,299.0,9.0,62.0,5.0,0
8.0,186.0,15007.0,8.0,356.0,562.0,10.0,67.0,3.0,0
7.0,214.0,23719.0,4.0,344.0,507.0,15.0,7.0,5.0,0
6.0,203.0,20920.0,6.0,339.0,333.0,13.0,75.0,4.0,0
6.0,180.0,27952.0,8.0,304.0,467.0,14.0,69.0,4.0,0
8.0,229.0,16062.0,4.0,356.0,371.0,14.0,82.0,5.0,0
6.0,200.0,27841.0,7.0,319.0,414.0,16.0,63.0,3.0,0
7.0,221.0,11562.0,6.0,359.0,406.0,14.0,59.0,5.0,0
7.0,192.0,19090.0,4.0,345.0,458.0,13.0,7.0,5.0,0
8.0,175.0,10465.0,8.0,351.0,472.0,15.0,61.0,3.0,0
9.0,221.0,24897.0,6.0,342.0,389.0,16.0,36.0,4.0,0
6.0,229.0,44652.0,7.0,324.0,424.0,12.0,40.0,4.0,0
8.0,218.0,31350.0,6.0,335.0,377.0,15.0,52.0,4.0,0
7.0,222.0,25320.0,5.0,339.0,319.0,19.0,73.0,4.0,0
6.0,174.0,23735.0,9.0,330.0,594.0,14.0,64.0,4.0,0
10.0,210.0,10897.0,6.0,358.0,449.0,14.0,47.0,6.0,0
9.0,204.0,14334.0,9.0,328.0,431.0,12.0,91.0,5.0,0
7.0,181.0,17706.0,6.0,350.0,448.0,10.0,32.0,4.0,0
10.0,176.0,5233.0,10.0,7.0,478.0,16.0,63.0,4.0,0
6.0,177.0,16533.0,10.0,305.0,467.0,7.0,65.0,4.0,0
6.0,201.0,16933.0,7.0,7.0,404.0,9.0,84.0,3.0,0
6.0,214.0,21023.0,7.0,332.0,434.0,16.0,65.0,2.0,0
5.0,186.0,26533.0,6.0,328.0,543.0,17.0,47.0,5.0,0
8.0,192.0,11889.0,8.0,346.0,405.0,17.0,85.0,3.0,0
6.0,247.0,39489.0,3.0,7.0,358.0,13.0,78.0,4.0,0
6.0,171.0,19605.0,8.0,7.0,513.0,17.0,54.0,3.0,0
8.0,192.0,12820.0,8.0,343.0,419.0,13.0,87.0,3.0,0
7.0,206.0,39743.0,5.0,324.0,510.0,12.0,55.0,4.0,0
7.0,233.0,27071.0,6.0,298.0,357.0,17.0,51.0,4.0,0
7.0,221.0,28135.0,8.0,308.0,421.0,18.0,87.0,4.0,0
10.0,230.0,16103.0,6.0,7.0,300.0,14.0,62.0,4.0,0
9.0,220.0,30681.0,7.0,341.0,482.0,9.0,50.0,3.0,0
7.0,221.0,18629.0,7.0,7.0,398.0,15.0,78.0,3.0,0
6.0,173.0,14626.0,8.0,349.0,653.0,10.0,57.0,5.0,0
8.0,180.0,17517.0,7.0,352.0,370.0,14.0,81.0,3.0,0
10.0,205.0,8508.0,5.0,387.0,393.0,12.0,54.0,3.0,0
8.0,152.0,8865.0,11.0,7.0,447.0,12.0,7.0,5.0,0
7.0,171.0,17561.0,8.0,349.0,374.0,11.0,74.0,4.0,0
7.0,205.0,33798.0,7.0,7.0,426.0,14.0,69.0,4.0,0
7.0,190.0,29123.0,8.0,322.0,458.0,17.0,57.0,5.0,0
5.0,205.0,29493.0,8.0,324.0,477.0,17.0,83.0,5.0,0
6.0,231.0,44868.0,6.0,7.0,397.0,14.0,77.0,3.0,0
7.0,223.0,23879.0,5.0,7.0,383.0,16.0,66.0,4.0,0
6.0,186.0,24770.0,7.0,318.0,535.0,14.0,69.0,5.0,0
7.0,191.0,20661.0,10.0,299.0,471.0,9.0,60.0,5.0,0
6.0,197.0,29214.0,9.0,334.0,575.0,11.0,7.0,6.0,0
9.0,182.0,8274.0,7.0,7.0,373.0,10.0,65.0,4.0,0
9.0,202.0,24207.0,7.0,7.0,437.0,16.0,63.0,5.0,0
7.0,183.0,19999.0,7.0,338.0,295.0,10.0,66.0,4.0,0
7.0,193.0,30631.0,7.0,342.0,430.0,17.0,50.0,3.0,0
4.0,203.0,42327.0,9.0,280.0,504.0,14.0,46.0,4.0,0
6.0,204.0,32334.0,5.0,346.0,389.0,11.0,91.0,5.0,0
6.0,185.0,28653.0,7.0,335.0,470.0,11.0,7.0,4.0,0
8.0,189.0,22511.0,9.0,7.0,393.0,13.0,73.0,5.0,0
6.0,204.0,39998.0,7.0,319.0,432.0,15.0,42.0,4.0,0
7.0,217.0,17870.0,7.0,338.0,438.0,15.0,83.0,3.0,0
7.0,240.0,36702.0,5.0,339.0,453.0,16.0,68.0,3.0,0
7.0,179.0,21051.0,9.0,297.0,418.0,19.0,92.0,4.0,0
8.0,214.0,23823.0,7.0,341.0,411.0,20.0,25.0,4.0,0
7.0,192.0,10831.0,6.0,7.0,492.0,17.0,43.0,4.0,0
7.0,181.0,14580.0,5.0,7.0,309.0,10.0,60.0,4.0,0
5.0,202.0,31157.0,7.0,304.0,452.0,11.0,88.0,4.0,0
8.0,202.0,21296.0,6.0,7.0,429.0,15.0,81.0,5.0,0
7.0,195.0,19967.0,8.0,354.0,412.0,17.0,68.0,2.0,0
6.0,211.0,39353.0,6.0,7.0,488.0,12.0,47.0,5.0,0
7.0,156.0,12772.0,10.0,342.0,419.0,10.0,78.0,4.0,0
5.0,220.0,38748.0,5.0,306.0,443.0,11.0,7.0,4.0,0
8.0,220.0,13700.0,4.0,7.0,461.0,15.0,80.0,4.0,0
7.0,227.0,13584.0,4.0,374.0,335.0,9.0,83.0,2.0,0
7.0,221.0,27320.0,5.0,330.0,464.0,14.0,7.0,6.0,0
6.0,194.0,20082.0,7.0,7.0,404.0,18.0,7.0,4.0,0
7.0,185.0,16361.0,9.0,321.0,459.0,12.0,41.0,4.0,0
8.0,188.0,11121.0,7.0,346.0,344.0,15.0,89.0,3.0,0
7.0,242.0,25718.0,4.0,370.0,475.0,15.0,48.0,4.0,0
7.0,222.0,11955.0,7.0,7.0,391.0,13.0,7.0,3.0,0
11.0,214.0,16787.0,7.0,7.0,411.0,17.0,68.0,4.0,0
5.0,207.0,44613.0,7.0,300.0,553.0,13.0,52.0,3.0,0
7.0,194.0,27408.0,10.0,308.0,303.0,16.0,78.0,2.0,0
7.0,205.0,13585.0,4.0,7.0,328.0,16.0,52.0,4.0,0
7.0,195.0,15405.0,3.0,7.0,436.0,11.0,7.0,4.0,0
9.0,221.0,14149.0,5.0,367.0,378.0,13.0,88.0,4.0,0
6.0,203.0,19952.0,8.0,311.0,412.0,19.0,73.0,5.0,0
6.0,192.0,15130.0,5.0,350.0,538.0,12.0,52.0,5.0,0
7.0,213.0,23565.0,7.0,325.0,430.0,14.0,33.0,4.0,0
7.0,153.0,11553.0,8.0,329.0,278.0,11.0,82.0,4.0,0
8.0,209.0,23986.0,8.0,346.0,436.0,10.0,67.0,3.0,0
8.0,210.0,22994.0,6.0,343.0,418.0,8.0,64.0,3.0,0
6.0,154.0,20503.0,10.0,313.0,355.0,18.0,75.0,5.0,0
8.0,192.0,24228.0,7.0,336.0,369.0,18.0,71.0,4.0,1
7.0,219.0,11725.0,8.0,296.0,453.0,15.0,51.0,4.0,1
7.0,210.0,12810.0,9.0,310.0,413.0,12.0,74.0,4.0,1
10.0,210.0,9064.0,7.0,364.0,325.0,10.0,93.0,4.0,1
7.0,189.0,19037.0,6.0,7.0,388.0,15.0,78.0,3.0,1
8.0,234.0,6671.0,7.0,7.0,545.0,17.0,67.0,4.0,1
7.0,156.0,52060.0,3.0,365.0,323.0,14.0,48.0,2.0,1
6.0,197.0,23461.0,6.0,304.0,400.0,19.0,62.0,4.0,1
10.0,222.0,12539.0,9.0,7.0,442.0,14.0,7.0,3.0,1
7.0,187.0,29497.0,8.0,378.0,616.0,15.0,65.0,2.0,1
9.0,224.0,22960.0,9.0,275.0,466.0,10.0,60.0,4.0,1
7.0,196.0,14564.0,9.0,7.0,290.0,9.0,50.0,4.0,1
8.0,212.0,15494.0,9.0,7.0,363.0,15.0,54.0,4.0,1
8.0,203.0,16925.0,6.0,337.0,528.0,18.0,60.0,4.0,1
5.0,165.0,31156.0,7.0,384.0,507.0,15.0,69.0,5.0,1
9.0,199.0,20226.0,8.0,353.0,492.0,20.0,64.0,3.0,1
7.0,220.0,17607.0,9.0,274.0,551.0,15.0,67.0,3.0,1
9.0,203.0,24678.0,6.0,335.0,467.0,13.0,47.0,4.0,1
4.0,164.0,23864.0,9.0,7.0,547.0,14.0,71.0,3.0,1
8.0,216.0,21299.0,6.0,7.0,524.0,14.0,83.0,5.0,1
7.0,231.0,9728.0,6.0,223.0,406.0,13.0,74.0,3.0,1
4.0,157.0,26739.0,5.0,389.0,389.0,17.0,64.0,5.0,1
8.0,186.0,21441.0,8.0,394.0,461.0,14.0,86.0,5.0,1
5.0,205.0,13891.0,6.0,7.0,632.0,11.0,70.0,4.0,1
7.0,205.0,12874.0,5.0,325.0,403.0,17.0,65.0,4.0,1
4.0,179.0,18682.0,6.0,331.0,538.0,14.0,7.0,3.0,1
9.0,202.0,33654.0,5.0,331.0,426.0,19.0,79.0,5.0,1
6.0,198.0,21148.0,9.0,326.0,312.0,13.0,74.0,5.0,1
10.0,216.0,16554.0,8.0,322.0,454.0,10.0,58.0,3.0,1
9.0,230.0,7839.0,11.0,278.0,370.0,16.0,77.0,5.0,1
8.0,208.0,17249.0,8.0,286.0,269.0,12.0,57.0,3.0,1
9.0,209.0,32238.0,7.0,321.0,449.0,13.0,89.0,4.0,1
2.0,148.0,41538.0,8.0,376.0,428.0,11.0,65.0,3.0,1
8.0,214.0,20462.0,5.0,7.0,338.0,17.0,59.0,4.0,1
7.0,178.0,31992.0,6.0,7.0,342.0,15.0,64.0,5.0,1
5.0,174.0,33455.0,6.0,351.0,507.0,18.0,62.0,4.0,1
10.0,212.0,25190.0,6.0,317.0,498.0,20.0,53.0,5.0,1
7.0,183.0,20049.0,8.0,330.0,329.0,12.0,80.0,4.0,1
6.0,163.0,26409.0,6.0,429.0,510.0,24.0,19.0,5.0,1
7.0,169.0,37191.0,4.0,7.0,439.0,16.0,63.0,6.0,1
8.0,233.0,14383.0,8.0,7.0,413.0,15.0,42.0,4.0,1
9.0,202.0,15173.0,7.0,374.0,315.0,15.0,77.0,3.0,1
6.0,193.0,19579.0,8.0,315.0,380.0,13.0,76.0,3.0,1
7.0,234.0,16067.0,8.0,224.0,402.0,15.0,82.0,5.0,1
6.0,211.0,19981.0,9.0,271.0,333.0,17.0,80.0,3.0,1
5.0,176.0,34266.0,6.0,325.0,442.0,13.0,7.0,4.0,1
5.0,173.0,28099.0,6.0,373.0,506.0,18.0,67.0,5.0,1
6.0,216.0,9029.0,9.0,274.0,341.0,11.0,72.0,4.0,1
6.0,184.0,31156.0,8.0,357.0,380.0,10.0,100.0,3.0,1
7.0,196.0,17749.0,8.0,7.0,512.0,15.0,54.0,3.0,1
5.0,168.0,34769.0,4.0,377.0,316.0,10.0,71.0,4.0,1
8.0,209.0,29569.0,10.0,294.0,356.0,14.0,72.0,4.0,1
4.0,144.0,26727.0,6.0,7.0,564.0,14.0,92.0,4.0,1
